book_id,book_title,authors,tag_count,tags,blurb
845359,101 preguntas y respuestas sobre la Biblia,Raymond E. Brown,5,"004-ladder-long-term, bible, catholic, recommended, to-read","One of the greatest scholars answers those questions posed by thousands of believers around the world. Leaving aside all technicalities, Brown's responses are accessible to all readers."
1191115,Christ and Apollo: The Dimensions of the Literary Imagination,,5,"christ, literature, philosophy, theology, to-read","<i>Christ and Apollo</i>, originally published in 1960, is a classic of literary criticism, a book that Commonweal once predicted may well change the course of literary studies. It did not do that, of course. Its literary, philosophical, and theological presuppositions, as Glenn Arbery points out in his new introduction, were too different from those of the ruling theoretical paradigms for it to be given a hearing And that is precisely what makes it a volume worth returning to. In <i>Christ and Apollo</i>, William Lynch examines the Greek dramatists, Dante, Shakespeare, Proust, Camus, Graham Greene, and other writers in light of their affinities with two opposing tendencies. The symbol of the first approach is Apollo. For Lynch, this is the tendency to want to escape the finite, real world and the human condition of embodiment: it has much in common with what critic Allen Tate called the angelic imagination. The symbol of the other tendency is Christ, the Word made flesh. Artists working in this tradition give readers a glimpse of the infinite by working patiently and honestly with the materials of the finite world, in all its messy imprecision. For Lynch, then, as Arbery points out, limitation, or finitude, is the great human good. Praised by Flannery O'Connor, among others, Lynch's sophisticated work is in many ways an important elaboration of the New Criticism, avoiding that school of thought's formalist excesses while providing it with firmer philosophical ground. For anyone interested in understanding what distinguishes great literature, <i>Christ and Apollo</i> is an essential text."
1690286,An Atlas of Depression (Encyclopedia of Visual Medicine Series),,5,"chełmińska, mental-health, miex, psichology, to-read","Although one of the most common mental disorders, depression can be an obscure illness. People keep their depression secret, doctors and patients have a hard time recognizing it, the cause is unknown, treatment is viewed with suspicion, and other conditions are given higher priority. However, once you know the right questions to ask and the correct manner in which to ask them, diagnosis and treatment is easy.<br /><br />An Atlas of Depression presents a thorough graphical review of the diagnosis, management, and treatment of affective or ""mood"" disorders. Authors Baldwin and Birtwistle explore the overlap of anxiety and the depressive syndromes in community, primary, and secondary care settings. They cover the symptoms of depressive disorders such as low mood, reduced energy, a loss of interest or enjoyment, poor concentration, reduced self-confidence, guilty thoughts, pessimism, thoughts of suicide, disturbed sleep, and altered appetite.<br /><br />The book contains approximately 120 color illustrations, an appendix of useful links, bibliographical references, and an index. The clear and concise text puts the focus on the photographs and illustrations. These features make An Atlas of Depression a key reference for all medical professionals, from primary care physician to resident psychiatrist, who see and treat depressed patients. When diagnosing and treating depressed patients, this is the resource you will refer to time and again."
2117709,Science Speaks: Scientific Proof of the Accuracy of Prophecy and the Bible,Peter W. Stoner,5,"bible, christianity, profecies, science, to-read","Summary of scientific evidence that points to the existence of God. The author, a PhD in mathematics, was one of the founders of the American Scientific Affiliation, a professional organization for Christians in the scientific field."
2146996,Medieval Essays,,5,"history, medieval, nonfiction, philosophy, to-read","No one who would seek to think deeply about the Middle Ages and its role in the formation of the modern world may neglect this book. There is simply no other like it.<p>Medieval Essays is the mature reflection of one of the most gifted cultural historians of the twentieth century. Christopher Dawson commands the substance and the breadth of cultural history as few others ever have. He ranges from the fateful days of the late Roman Empire to the final destruction of Byzantium, from the rise of Islam to the flowering of western vernacular literature, from missions to China to the caliphs of Egypt, from the tragedy of Christian Armenia to complex religious realities of Christian, Jewish, and Muslim Spain, from philosophy to literature, theology to natural science. The very breadth of his canvas makes the precision of his judgments and the vitality of his analyses all the more remarkable.</p><p>The Times Literary Supplement said of the original edition: ""These essays, though concerned with topics derived from a remote past, are designed to display the relevance of those topics to the problems and controversies of the present."" The judgment is yet truer today. Few, if any, studies of the Middle Ages are more significant for understanding the cultural dynamics of the twenty-first century. Fortunately, few are as readable, illuminating, or challenging.</p>"
3034645,Praying the Rosary for Inner Healing,Dwight Longenecker,5,"catholic, health, prayer, to-read, virgin-mary","In a very practical way, Fr. Dwight Longenecker invites you to consider how each of the events in the lives of Jesus and Mary, represented by the mysteries of the Rosary, corresponds to an event or stage in your own life. Through stories, reflections, and prayerful meditations, you will uncover areas where you may need Christ's healing touch, and learn how to take them to him in prayer through Our Lady. Learn to pray the Rosary for inner healing and discover a new life in Christ that is radiant, abundant, and free."
3427627,slide:ology: The Art and Science of Creating Great Presentations,Nancy Duarte,5,"business, communication, productivity, recommended, to-read","No matter where you are on the organizational ladder, the odds are high that you've delivered a high-stakes presentation to your peers, your boss, your customers, or the general public. Presentation software is one of the few tools that requires professionals to think visually on an almost daily basis. But unlike verbal skills, effective visual expression is not easy, natural, or actively taught in schools or business training programs. slide:ology fills that void.<br /><br />Written by Nancy Duarte, President and CEO of Duarte Design, the firm that created the presentation for Al Gore's Oscar-winning film, An Inconvenient Truth, this book is full of practical approaches to visual story development that can be applied by anyone. The book combines conceptual thinking and inspirational design, with insightful case studies from the world's leading brands. With slide:ology you'll learn to:<br /><br />Connect with specific audiences<br />Turn ideas into informative graphics<br />Use sketching and diagramming techniques effectively<br />Create graphics that enable audiences to process information easily<br />Develop truly influential presentations<br />Utilize presentation technology to your advantage<br />Millions of presentations and billions of slides have been produced -- and most of them miss the mark. slide:ology will challenge your traditional approach to creating slides by teaching you how to be a visual thinker. And it will help your career by creating momentum for your cause.<br />--back cover"
19216654,The Collected Tales of Nikolai Gogol,Nikolai Gogol,5,"classics, fiction, literature, russia, to-read","Using, or rather mimicking, traditional forms of storytelling Gogol created stories that are complete within themselves and only tangentially connected to a meaning or moral. His work belongs to the school of invention, where each twist and turn of the narrative is a surprise unfettered by obligation to an overarching theme.<br /><br />Selected from <i>Evenings on a Farm near Dikanka</i>, <i>Mirgorod</i>, and the Petersburg tales and arranged in order of composition, the thirteen stories in <b>The Collected Tales of Nikolai Gogol</b>encompass the breadth of Gogol's literary achievement. From the demon-haunted “St. John's Eve ” to the heartrending humiliations and trials of a titular councilor in “The Overcoat,” Gogol's knack for turning literary conventions on their heads combined with his overt joy in the art of story telling shine through in each of the tales.<br /><br />This translation, by Richard Pevear and Larissa Volokhonsky, is as vigorous and darkly funny as the original Russian. It allows readers to experience anew the unmistakable genius of a writer who paved the way for Dostevsky and Kafka."
19312592,Derniers fragments d'un long voyage,Christiane Singer,5,"biography, catholic, love, suffering, to-read","Le 1er septembre, un jeune médecin annonce à Christiane Singer qu'elle a encore six mois au plus devant elle. Le 1er mars, Christiane Singer clôt le carnet de bord de ce long voyage.« Le voyage ce voyage-là du moins est pour moi terminé. À partir de demain, mieux : à partir de cet instant, tout est neuf. Je poursuis mon chemin. Demain, comme tous les jours d'ici ou d'ailleurs, sur ce versant ou sur l'autre, est désormais mon jour de naissance. »« La démarche de Christiane Singer, son courage, sa générosité sont sublimes, elle le sait, le dit et c'est sans doute ce qui lui donne cette force magnifique. [] D'un lyrisme dense et cru, elle réinvente ici la mort, en fait le visage même de la vie. » Fabienne Pascaud, Télérama.« Un testament spirituel de tout premier ordre. [] Un hymne à la joie []. Un français étincelant, épuré jusqu'à l'os et pourtant baroque. » Astrid de Larminat, Le Figaro. « Un journal dans lequel la joie et l'espérance sont plus fortes que la mort. Par son écriture ardente et ses paroles toujours aimantes, Christiane Singer est parvenue à léguer un bel héritage spirituel, accessible à tous, au-delà des rites et des confessions. » Claire Lesegretain, La Croix.« C'est le livre d'un maître. Nul doute que ce livre changera notre regard sur la vie et la mort. » Marie de Hennezel, Psychologies Magazine.« Un livre bouleversant, impressionnant de force et d'abnégation, incroyablement lumineux. » Questions de femmes.« Une leçon de courage. Et de vie. » Isabelle Courty, Le Figaro Magazine.« Accompagnée des mystiques chrétiens, des maîtres de sagersse orientaux, musulmans et juifs [], Christiane Singer témoigne, lumineusement, du passage d'une vie vers une autre. » Bruno de Cessole, Valeurs actuelles.« Si ce livre touche, c'est moins parce qu'il est parcouru par la douleur qu'en raison de l'incroyable (au sens premier) joie de vivre qui le sous-tend. » Pierre Maury, Le Soir."
19605886,Fiesta: The Sun Also Rises,Ernest Hemingway,5,"classics, fiction, literature, to-read, travel","Paris in the twenties: Pernod, parties and expatriate Americans, loose-living on money from home. Jake is wildly in love with Brett Ashley, aristocratic and irresistibly beautiful, with an abandoned, sensuous nature that she cannot change. When the couple drift to Spain to the dazzle of the fiesta and the heady atmosphere of the Bullfight, their affair is strained by new passions, new jealousies, and Jake must finally learn that he will never possess the woman that he loves."
19703505,The Psychology of the Transference,C.G. Jung,5,"illustrated, mithology, not-interested, psichology, symbolism",An account of Jung's handling of the transference between psychologist and patient in the light of his conception of the archetypes. Based on the symbolic illustrations in a sixteenth century alchemical text.
20641254,Mary: God's Yes to Man,Pope John Paul II,5,"catholic, devotional, theology, to-read, virgin-mary","<p>Pope John Paul II's only encyclical on our Blessed Mother, with introduction by the Cardinal Prefect of the congregation for the Doctrine of the Faith, Cardinal Joseph Ratzinger, and commentary by one of the world's leading Catholic theologians, Hans Urs von Balthasar. The Church's supreme magisterium and representative of the Church's most penetrating theological reflection combine to provide for all the faithful a rich and concise compendium of the Mother of the Redeemer.</p><p>The development of traditional Marian dogma in the light of the present day bears the Pope's unmistakable personal stamp. The three parts of the encyclical (""Mary in the Mystery of Christ"", ""The Mother of God in the Midst of the Pilgrim Church"" and ""Motherly Mediation"") draw predominantly from two sources: Sacred Scripture and the central documents of the Second Vatican Council. There is a particular emphasis on ecumenism. What binds all Christians to Mary becomes ever clearer: she is the model of their faith.</p>"
20659445,Teología de la perfección cristiana,,5,"catholic, devotional, rating-top, theology, to-read","The best manual of spiritual theology which has appeared to date-the most ordered and complete-a true summa of spirituality. This is a work of extraordinary informative value and yet possessing a notable doctrinal solidaity This encomium of M. M. Philipon, laudatory as it is, does less than justice to this modern classic, now at last appearing in English in a smooth, readable translation and adaptation by Fr. Aumann. For in reality this is three books in one volume. First of all, this is a textbook, a manual whose lucid and orderly presentation of the basic principles of the spiritual life, of the supernatural organism, and of its progressive development recommends it unreservedly for seminarians and other serious students of spiritual theology. As Garrigou-Lagrange points out, the author's order has permitted him to treat all the important questions relative to perfection and to show clearly the basic unity of the Christian life. Thorough and solid as it is, however-firmly based on the chief masters of the spiritual life, St. Thomas, St. John of the Cross, and St. Teresa of Avila-this truly theological synthesis is set forth in clear and accessible form, as its widespread popularity in Spain (four editions in six years) attests. But The Theology of Christian Perfection is perhaps even more valuable as a work of spiritual formation. It is an eminently practical manual of sound advice, counsel, and direction with respect to the increasingly fruitful use of the means, negative and positive, for advancing in perfection. As such, it will be immediately valuable for spiritual directors, an indispensable aid for self-formation, and a work of precious merit for all souls desirous of spiritual advancement."
22352642,Chicken Soup for the Soul Cookbook: 101 Stories with Recipes from the Heart,Jack Canfield,5,"gastronomy, home, miex, recipes, to-read","The kitchen is the heart of the home. So much of life is lived around the family We tell stories, review the day, pass on traditions, grieve our losses, resolve differences, introduce new loves, and celebrate holidays. In the preparing and sharing of meals we create deep memories that we carry with us forever. In the flavor of <i>Chicken Soup for the Soul</i>, here is a joyful collection of heartwarming stories accompanied by mouthwatering recipes. Seasoned with heartfelt blessings, this marvelous book will help you revisit time-honored values and foster the sharing of meaningful conversation—and new recipes—at mealtime."
22383709,Father Seraphim Rose: His Life and Works,Damascene Christensen,5,"biography, miex, orthodox-christians, rating-top, to-read","This epic biography of Hieromonk Seraphim Rose tells the unique story of a man who, having grown up in a typical American home in southern California, became one of the greatest teachers of Orthodox Christianity in our times, loved and revered throughout Russia and Eastern Europe. <br /> <br />Quoting at length from his letters, journals, manuscripts, recorded lectures and published writings, this book traces Fr. Seraphim’s intense search for truth and his philosophical development, setting forth his message and offering a glimpse into the soul of a man who lived, even while on this earth, in the otherworldly Kingdom of God. <br /> <br />A greatly revised version of Not of This World, this new Life of Fr. Seraphim incorporates years of new research and includes much additional material. Because it deals closely with events in the recent history of Orthodoxy in America, the book has been reviewed prior to publication by clergy, monastics and laypeople from most of the Orthodox jurisdictions represented in this country. New edition includes: 1.) New, previously unpublished material by Fr. Seraphim. 2.) New reminiscences by those who knew Fr. Seraphim. 3.)63 new photographs. 4.) Expanded and updated bibliography and source notes. <br /> <br />There are 234 illustrations, many of which are now in full color only in this Kindle version."
22501555,Lectures in Christian Dogmatics,John D. Zizioulas,5,"005-ladder-maybe-someday, dogmas, miex, orthodox-christians, to-read","In this series of lectures on of the most eminent Christian theologians of our time, Metropolitan John Zizioulas, give his account of the fundamental teachings of Christian theology. He presents Christian doctrine as a comprehensive account of the freedom that results from relationship with God. The whole lecture series lays out complex ideas with the utmost simplicity, illustrates the grandeur of Christian teaching, and is a profound exploration of freedom."
22912600,Shining Glory: Theological Reflections on Terrence Malick’s Tree of Life,Peter J. Leithart,5,"_cristina, christianity, film-criticism, theology, to-read","Terrence Malick's stunning film <i>The Tree of Life</i> is a modern Job story, an exploration of suffering and glory, an honest look at strife within a Texas family in the 1950s. In <i>Shining Glory</i>, Peter J. Leithart examines the biblical and theological motifs of the film and illuminates how Malick exploited the visual poetry of film to produce one of the most spiritually challenging and theologically sophisticated films ever made.<br /><br />""A very helpful, meditative guide and exploration of the complexity, wonders, and depths of Malick's remarkable <i>Tree of Life</i>.""<br />--Roy Anker, Professor of English, Calvin College<br /><br />""Peter Leithart has provided a great service by approaching this film of Terrence Malick--America's greatest filmmaker, and perhaps the greatest of his time--with the seriousness it merits, and by considering it in light of the religious and metaphysical themes it so beautifully and so mysteriously explores. I hope this book is the first of many such treatments.""<br />--David Bentley Hart, author of <i>The Experience of God</i><br /><br />Peter J. Leithart is President of Trinity House, a study center in Birmingham, Alabama, and an adjunct Senior Fellow at New St. Andrews College, Moscow, Idaho."
23906803,La enfermedad como camino: Un método para el descubrimiento profundo de las enfermedades,Thorwald Dethlefsen,5,"005-ladder-maybe-someday, health, miex, testimonies, to-read","No hay una diversidad de enfermedades curables, sino una sola enfermedad determinante del «mal estar» del individuo. Lo que llamamos enfermedades son en realidad síntomas de esta única enfermedad. Este libro analiza el significado de las infecciones, los dolores de cabeza, los trastornos cardíacos y los quebrantos de salud más habituales. Todos los síntomas tienen un sentido profundo para la vida de la persona: nos transmiten mensajes del ámbito espiritual, y de su adecuada interpretación dependerá nuestra capacidad de recuperarnos. Se incluye un capítulo especial dedicado al problema del sida, así como un índice de enfermedades y una relación de las partes y los órganos del cuerpo con sus atributos psíquicos."
24751581,The Word in the Wilderness,Malcolm Guite,5,"catholic, devotional, poetry, rating-top, to-read","For every day from Shrove Tuesday to Easter Day, the bestselling poet Malcolm Guite chooses a favourite poem from across the Christian spiritual and English literary traditions and offers incisive reflections on it. A scholar of poetry and a renowned poet himself, his knowledge is deep and wide and he offers readers a soul-food feast for Lent."
24996696,"Adiós, depresión (Vivir Mejor)",Enrique Rojas,5,"chełmińska, mental-health, miex, psichology, to-read","El que no ha padecido una autentica depresión no sabe realmente lo que es la tristeza. Ésta es una de las certeras frases con la que el Doctor Enrique Rojas, catedrático de Psiquiatría y director del Instituto Español de Investigaciones Psiquiátricas, aborda el análisis de la que para muchos es una de las grandes plagas del siglo XXI. Antiguamente considerada como una forma de locura e incluso como una manifestación de posesión demoníaca, sin un origen claro y a menudo mal definida y diagnosticada, en ella tienen cabida sentimientos como la pena, la melancolía, el desencanto, la desilusión o el abatimiento moral. En esta nueva obra, el autor de ¿Quién eres? y El amor inteligente entre otros muchos éxitos, vuelve a conjugar su capacidad de penetración psicológica y su sentido didáctico por analizar -basándose en casos clínicos reales- sus causas más frecuentes, su sintomatología más común y, sobretodo, los medios más eficaces de curación. La obra se cierra con una novedosa propuesta de terapias que los enfermos pueden poner en práctica para aliviar las formas más leves de depresión."
35014623,The Everest Years: The challenge of the world's highest mountain,Chris Bonington,5,"adventures, asia, himalayas, mountaineering, to-read","<p><b>Sir Chris Bonington</b> is a household name as a result of his distinguished mountaineering career during which he has lead pioneering expeditions to the summits of some of the most stunning mountains in the world. <i><b>The Everest Years</b></i> shares the story of his relationship with the highest and most sought-after peak on the planet, <b>Everest</b>, and his ultimate fulfilment upon finally summiting in 1985 at age fifty.</p><p>Bonington chronicles four expeditions to the Himalaya and Everest, including the 1975 South-West Face expedition on which he was leader and on which Doug Scott and Dougal Haston became the first Britons to summit the mountain. Bonington also recounts expeditions to <b>K2</b> and <b>The Ogre</b> (Baintha Brakk) in the Karakoram, and <b>Kongur</b>, in China, describing passionately each attempt: the logistics, glory, and tragedy, seeking to explain his perpetual fascination with the highest points on earth, despite repeatedly enduring the trauma of losing friends, and often placing huge responsibility upon anxious loved ones left at home.</p><p><i><b>The Everest Years</b></i> reveals Bonington's love and appreciation for his ever-supportive wife Wendy, the loyal Sherpas, the companions sharing his mountain memories including <b>Doug Scott, Dougal Haston, Peter Boardman, Joe Tasker</b> and <b>Mo Anthoine</b>, and of course the glorious peaks of the <b>Himalaya</b> and <b>Karakoram</b> mountain ranges. Following <i><b>I Chose to Climb</b></i> and <i><b>The Next Horizon</b></i>, this final instalment of Bonington's autobiography will take you through a huge spectrum of brutally honest emotions and majestic landscapes.</p>"
35299633,On the Third Part of the Secret of Fatima,,5,"apparitions, mistery, profecies, to-read, virgin-mary","For several decades, there has been much discussion on the famous third part of the secret of F�tima. Originally communicated to the three seers of F�tima in July, 1917, it was not written down until January, 1944. It was then kept under lock and key first in Portugal, then in the Vatican until its eventual release in June, 2000. The long years of its remaining unpublished was accompanied by a desire by various Church officials not to discuss the matter. These two facts and others led to much speculation on the content of the third part of the secret as well as to accusations of a cover-up on the part of the Church hierarchy.<br /><br />The seemingly endless speculations and accusations have been more prominent since the release of the text in the year 2000. To date, there has been no comprehensive refutation of specific arguments in response to the speculations and accusations.<br /><br />That fact has now changed. Kevin J. Symonds of Menominee, Michigan has performed some groundbreaking research on the matter in his latest book On the Third Part of the Secret of F�tima.<br /><br />Utilizing material in six foreign languages, including information from the archives of the Sanctuary of F�tima itself, Kevin weighs many of the arguments in support of conspiracy theories on the third part of the secret. He takes the arguments head-on, explores the sources and critiques the conspiracies. Symonds' findings produce some truly astonishing results that are sure to cause many to re-think their understanding of the message of Our Lady of F�tima.<br /><br />In this centennial year of F�tima, many of the faithful are renewing their interest in or discovering for the first time the message of Our Lady of F�tima. On the Third Part of the Secret of F�tima is not an introductory book, but will be an excellent source for people already familiar with the topic."
36043671,Lift Up Your Heart: A Guide to Spiritual Peace,Fulton J. Sheen,5,"005-ladder-maybe-someday, catholic, devotional, philosophy, to-read","Contains a brilliant analysis of the spiritual life. It is full of profound lessons and words of wisdom on sanctifying the present moment, the effect of conduct on belief, how to pray and meditate, and making up for the past.<br /><br /><br /><br /><i>Paperback</i>"
36182838,Anthony of Padua,,5,"biography, catholic, italy, saints, to-read","Anthony of Padua has become one of the most popular saints, well known for the many favours granted through his intercession. His short life as one of the first Franciscans saw him go from his home in Portugal to Italy where his preaching and miracles gained many souls for Christ. This biography blends history and pious legend to open up the life of one of the most attractive saints. Also contains devotions and prayers."
36198807,Breve História Sobre o Anticristo,Vladimir Sergeyevich Solovyov,5,"catholic, demons, russia, theology, to-read","Vladimir Sergueievitch Soloviev - Filósofo, teólogo, poeta, escritor e crítico literário russo, Vladimir Soloviev nasceu em Moscou em 16 de janeiro de 1853, tendo falecido nessa mesma cidade em 31 de julho de 1900. <br />Nesta obra, “Breve História sobre o Anticristo”, Vladimir Soloviev descreve a história do Anticristo como “o grande amigo espiritualista, ascético e amigo dos homens”, cuja elevadíssima autoestima aparece justificada pelas “manifestações rigorosas de abstinência, abnegação e disposição ativa de ajuda”. Forma parte da imagem tradicional do Anticristo aparecer como “benfeitor”, e nas audiências mostra-se “tão amável, que será aclamado em todos os jornais”. <br />Isto escrevia Soloviev no último ano do século XIX."
36250415,El principito,Antoine de Saint-Exupéry,5,"_natalia, children, classics, fiction, to-read","El clásico de Saint-Exupéry, uno de los libros más leídos y amados de todos los tiempos, en una edición actualizada e ilustrada para lectores de hoy."
36493254,"Living with the Monks: What Turning Off My Phone Taught Me about Happiness, Gratitude, and Focus",Jesse Itzler,5,"concentration, happiness, monks, silence, to-read","<b>Equal parts memoir and road map to living a less stressful and more vibrant life, bestselling author Jesse Itzler offers an illuminating, entertaining, and unexpected trip for anyone looking to feel calmer and more controlled in our crazy, hectic world.</b><br /><b> </b><br />Entrepreneur, endurance athlete, and father of four Jesse Itzler only knows one speed: Full Blast. But when he felt like the world around him was getting too hectic, he didn't take a vacation or get a massage. Instead, Jesse moved into a monastery for a self-imposed time-out. In <i>Living with the Monks</i>, the follow-up to his <i>New York Times</i> bestselling <i>Living with a Seal</i>, Jesse takes us on a spiritual journey like no other.<br /><br />Having only been exposed to monasteries on TV, Jesse arrives at the New Skete religious community in the isolated mountains of upstate New York with a shaved head and a suitcase filled with bananas. To his surprise, New Skete monks have most of their hair. They're Russian Orthodox, not Buddhist, and they're also world-renowned German shepherd breeders and authors of dog-training books that have sold in the millions.<br /><br />As Jesse struggles to fit in amongst the odd but lovable monks, self-doubt begins to beat like a tribal drum. Questioning his motivation to embark on this adventure and missing his family (and phone), Jesse struggles to balance his desire for inner peace with his need to check Twitter. But in the end, Jesse discovers the undeniable power of the monks and their wisdom, and the very real benefits of taking a well-deserved break as a means of self-preservation in our fast-paced world."
38277849,Spiritual Direction: A Guide for Sharing the Father’s Love,,5,"catholic, devotional, prayer, psichology, to-read","The need for spiritual direction—or the accompaniment of a spiritual guide—is becoming more prominent in a world where so many are suffering from so many wounds. With a harmonious integration of both timeless spiritual wisdom from the Catholic Church’s tradition of prayer and direction, and the insight of the psychological sciences, Fathers Thomas Acklin and Boniface Hicks offer a comprehensive guide for all who provide or seek spiritual direction. <br /> <br />Spiritual Direction: A Guide for Sharing the Father’s Love fortifies priests, religious, and lay faithful who embrace the ministry of spiritual direction and accompany the wounded, assist men and women in hearing the voice of God, and model the love and mercy of the Father for the many who are seeking Him but do not know Him or have false images of Him. This book also shows how various aspects of the spiritual life can emerge from and be fostered by a one-on-one relationship with a spiritual director. <br /> <br />Together with concrete guidelines and numerous examples from personal experience, this book refers extensively to Sacred Scripture as the foundation for spiritual direction. Furthermore, since the practice of spiritual direction goes back to the first centuries of the Church, the authors turn for guidance to the Doctors of the Church, the writings of the saints, and the papal magisterium in developing and supporting their insights. <br /> <br />Spiritual Direction will call spiritual directors to deeper holiness even as they assist others in growing closer to the Father through His loving gaze of mercy."
40613495,El velo / The Veil: Una invitación al reino invisible,Blake K. Healy,5,"004-ladder-long-term, angels, demons, evangelicals, to-read","MIRE DE NUEVO. VEA MAS ALLA DEL VELO.<br /><br /> ""Esta es la historia de c�mo aprend� a usar mi don innato y c�mo descubr� que cada cosa que ve�a me llevaba de vuelta al amor absoluto y perfecto que Dios tiene por sus hijos"" <br /> --Blake K. Healy<br /><br /> Blake K. Healy ha visto �ngeles y demonios desde que tiene memoria. Los ve tan claramente como lo ver�a a usted si estuviera sentado frente a �l. Ve �ngeles danzando en los servicios de adoraci�n y susurrando palabras de �nimo en los o�dos de la gente. Tambi�n ve demonios agarr�ndose de la gente y prolongando la adicci�n y la amargura en su coraz�n.<br /><br /><i>El velo</i> narra la manera en que Healy madur� en este don mientras superaba el temor y la confusi�n de lo que ve�a, c�mo aprendi� a usar su don de vidente para la gloria de Dios y c�mo ense�a a otros a hacer lo mismo.<br /><br /> Esta versi�n nueva y actualizada de<i> El velo</i> incluye una gu�a breve sobre c�mo usted puede empezar a crecer en el don de ver en el esp�ritu y, tambi�n, un ap�ndice de referencias b�blicas sobre al �mbito espiritual y los �ngeles, junto con el comentario de Blake en estos vers�culos."
42290045,No hay mal que por bien no venga,Kate Bowler,5,"death, illness, medicine, overcoming, to-read","<p>Cuando Kate Bowler pierde 15 kilos de la nada y tiene constantes dolores de estómago, comienza una peregrinación en varios hospitales para averiguar qué le pasa. Solo al hacerle una resonancia magnética recibe el aterrador diagnóstico: etapa 4 de cáncer de colon.</p><br /><p>Kate Bowler disfrutaba una buena vida: profesora en una importante universidad de Estados Unidos, casada con el amor de su vida, con quien tiene un pequeño hijo. Un día comenzó a sentir dolores intensos y a perder peso hasta restarle 15 kilos a su cuerpo en pocas semanas. Los médicos daban vueltas al asunto y ella volvía a casa sin diagnóstico, sintiéndose cada vez peor. Por fin decide no salir del consultorio hasta que le digan qué sucede, una resonancia magnética después escucha las heladas palabras del doctor: cáncer de colon en etapa</p><br /><p>Contra todo pronóstico, Bowler no cae en la tristeza o la depresión (ella misma se declara una optimista incurable) y escribe un testimonio desgarrador, franco, pero sorprendentemente divertido.</p><br /><p>La autora hace énfasis en la idea de que no se debe vivir bajo la consigna de que todas las cosas suceden por algo. Cuando nos enfrentamos a una situación complicada como el cáncer, en la que no sabemos cómo actuar, lo esencial es aceptar la idea y continuar con nuestra vida de la manera más natural posible.</p><br /><p>Por ello Kate recomienda a las personas que tienen familiares, amigos o conocidos con una enfermedad que pudiera ser mortal, no adoptar una actitud de conmiseración o excesivamente compasiva, porque no habrá manera de fundirnos en la piel de esa persona y saber lo que está viviendo.</p><br /><p>Muchas de las frases que regularmente se emplean en este tipo de situaciones son las que deberían evitarse. Entre las que menciona la autora se encuentran: «Bueno, por lo menos…»; «En mi larga vida he aprendido…»; «Todo va a mejorar, te lo prometo»; «Dios necesitaba un ángel»; «No hay mal que por bien no venga»…</p><br /><p>Un libro cálido y personal para reflexionar sobre la vida y sobre la toma de decisiones.</p>"
43228425,Tiempo para Dios,Jacques Philippe,5,"002-ladder-short-term, catholic, devotional, prayer, to-read","Todos los maestros de vida espiritual consi-deran que ""hacer oración"" es el medio indispensable para crecer en la vida cristiana, para conocer y amar a Dios, y para responder a la llamada de santidad que Él dirige a cada uno. <br /> <br />Hoy en día, muchas personas tienen sed de vida espiritual, sed de Dios, y quieren hacer oración, pero no saben muy bien cómo empezar, o una vez iniciada la práctica de la oración, la abandonan en cuanto tienen dificultades. <br /> <br />Pero la perseverancia en la oración -según el testimonio unánime de los santos- es la puerta estrecha que nos abre el Reino de los Cielos, y la fuente de la auténtica felicidad. <br /> <br />Convencido de esta verdad, el autor ofrece en este breve y jugoso libro, sugerencias y consejos sencillos que orientan a toda persona deseosa de hacer oración, ayudan a perseverar y aportan respuesta a las dudas que puedan surgir. Para ello se apoya en las experiencias de grandes contemplativos de la Iglesia, como Juan de la Cruz, Teresa de Jesús o Teresa de Lisieux."
43701390,Remember Your Death: Memento Mori Lenten Devotional,,5,"005-ladder-maybe-someday, catholic, devotional, lent, to-read","When Theresa Aletheia Noble, FSP, began keeping a ceramic skull on her desk and tweeting about it, she had no idea she'd be starting a movement. Her daily tweets about memento mori - Latin for ""remember your death"" -contained quotes and insights that have inspired others to remember death daily. Many have found this ancient practice to provide an important perspective on their lives in view of Jesus' call to repentance, conversion, and the hope of resurrection. And now Sr. Theresa Aletheia's series of tweets has led to a memento mori -inspired Lenten devotional. Each day contains a reflection written by Sr. Theresa Aletheia based on the liturgy of the day for all of Lent, Holy Week, and Easter. The devotional also includes a memento mori examen or review of the day, a daily moment of intercessory prayer, and daily reflections on death from the tradition, including the Church Fathers and many of the saints. Prompts are provided for journaling that can be used along with the Remember Your Death: Memento Mori Journal, also available from Pauline Books.Lent is a time when we remember the death of Christ and the sacrifice he made to give us eternal life. This devotional will help you to meditate on your own mortality and the incredible gift of salvation in preparation for Easter. Whether you get a skull for your desk, a memento mori journal, or a Lenten devotional, it is vitally important to the Christian life to remember the fragility of your life on earth-because one day you will die."
